datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,season_2,season_3,season_4,y_pred
2011-05-22 04:00:00,2,0,0,1,20.5,24.24,100,0.0,1,0,0,78.88543983609269
2011-05-22 05:00:00,2,0,0,1,20.5,24.24,100,7.0015,1,0,0,78.88543983609269
2011-05-22 06:00:00,2,0,0,1,21.32,25.0,94,7.0015,1,0,0,104.97518246178271
2011-05-22 07:00:00,2,0,0,1,22.14,25.76,88,7.0015,1,0,0,131.06492508747274
2011-05-22 08:00:00,2,0,0,1,24.6,29.545,73,6.0032,1,0,0,200.87570805576388
2011-05-22 09:00:00,2,0,0,1,25.42,30.305,69,7.0015,1,0,0,221.3264874089346
2011-05-22 10:00:00,2,0,0,1,26.24,30.305,65,8.9981,1,0,0,241.77726676210528
2011-05-22 11:00:00,2,0,0,1,28.7,32.575,54,12.998,1,0,0,300.31012318535784
2011-05-22 12:00:00,2,0,0,2,29.52,33.335,51,12.998,1,0,0,317.9414209022689
2011-05-22 13:00:00,2,0,0,2,27.06,31.06,54,15.0013,1,0,0,281.9644175690936
2011-05-22 14:00:00,2,0,0,3,25.42,30.305,69,12.998,1,0,0,221.3264874089346
2011-05-22 15:00:00,2,0,0,2,27.06,31.06,61,11.0014,1,0,0,262.228046115276
2011-05-22 16:00:00,2,0,0,1,27.88,31.82,61,8.9981,1,0,0,271.40089892340814
2011-05-22 17:00:00,2,0,0,1,28.7,32.575,58,16.9979,1,0,0,289.0321966403193
2011-05-22 18:00:00,2,0,0,1,27.06,31.06,61,15.0013,1,0,0,262.228046115276
2011-05-22 19:00:00,2,0,0,1,27.06,31.06,61,12.998,1,0,0,262.228046115276
2011-05-22 20:00:00,2,0,0,1,26.24,30.305,65,11.0014,1,0,0,241.77726676210528
2011-05-22 21:00:00,2,0,0,1,25.42,29.545,73,12.998,1,0,0,210.04856086389606
2011-05-22 22:00:00,2,0,0,1,24.6,28.03,83,8.9981,1,0,0,172.6808916931674
2011-05-22 23:00:00,2,0,0,2,23.78,27.275,83,8.9981,1,0,0,163.5080388850353
2011-05-23 00:00:00,2,0,1,2,22.96,26.515,88,8.9981,1,0,0,140.23777789560486
2011-05-23 01:00:00,2,0,1,1,22.96,26.515,88,7.0015,1,0,0,140.23777789560486
2011-05-23 02:00:00,2,0,1,3,22.96,26.515,88,11.0014,1,0,0,140.23777789560486
2011-05-23 03:00:00,2,0,1,3,22.14,25.76,94,11.0014,1,0,0,114.14803526991486
2011-05-23 04:00:00,2,0,1,2,22.14,25.76,94,0.0,1,0,0,114.14803526991486
2011-05-23 05:00:00,2,0,1,2,22.14,25.76,94,0.0,1,0,0,114.14803526991486
2011-05-23 06:00:00,2,0,1,2,22.14,25.76,100,0.0,1,0,0,97.23114545235698
2011-05-23 07:00:00,2,0,1,2,22.96,26.515,94,7.0015,1,0,0,123.32088807804698
2011-05-23 08:00:00,2,0,1,1,24.6,27.275,88,12.998,1,0,0,158.5834835118692
2011-05-23 09:00:00,2,0,1,1,24.6,27.275,88,15.0013,1,0,0,158.5834835118692
2011-05-23 10:00:00,2,0,1,1,27.06,31.06,74,19.9995,1,0,0,225.57478484390066
2011-05-23 11:00:00,2,0,1,1,27.88,31.82,69,26.0027,1,0,0,248.84504583333097
2011-05-23 12:00:00,2,0,1,1,27.88,31.82,69,26.0027,1,0,0,248.84504583333097
2011-05-23 13:00:00,2,0,1,2,30.34,34.09,58,27.9993,1,0,0,307.3779022565836
2011-05-23 14:00:00,2,0,1,2,29.52,34.09,62,35.0008,1,0,0,286.92712290341285
2011-05-23 15:00:00,2,0,1,2,29.52,34.09,62,30.0026,1,0,0,286.92712290341285
2011-05-23 16:00:00,2,0,1,2,29.52,34.09,62,19.9995,1,0,0,286.92712290341285
2011-05-23 17:00:00,2,0,1,3,29.52,34.09,70,26.0027,1,0,0,264.37126981333563
2011-05-23 18:00:00,2,0,1,1,28.7,33.335,74,19.0012,1,0,0,243.92049046016496
2011-05-23 19:00:00,2,0,1,1,28.7,33.335,74,15.0013,1,0,0,243.92049046016496
2011-05-23 20:00:00,2,0,1,1,26.24,28.79,83,15.0013,1,0,0,191.02659730943165
2011-05-23 21:00:00,2,0,1,1,26.24,28.79,89,15.0013,1,0,0,174.10970749187376
2011-05-23 22:00:00,2,0,1,1,25.42,27.275,94,15.0013,1,0,0,150.83944650244348
2011-05-23 23:00:00,2,0,1,2,25.42,28.03,88,12.998,1,0,0,167.75633632000137
2011-05-24 00:00:00,2,0,1,2,24.6,25.76,94,12.998,1,0,0,141.6665936943113
2011-05-24 01:00:00,2,0,1,2,24.6,25.76,94,11.0014,1,0,0,141.6665936943113
2011-05-24 02:00:00,2,0,1,2,24.6,25.76,94,12.998,1,0,0,141.6665936943113
2011-05-24 03:00:00,2,0,1,2,23.78,27.275,94,7.0015,1,0,0,132.49374088617918
2011-05-24 04:00:00,2,0,1,1,24.6,27.275,88,7.0015,1,0,0,158.5834835118692
2011-05-24 05:00:00,2,0,1,2,23.78,27.275,94,16.9979,1,0,0,132.49374088617918
2011-05-24 06:00:00,2,0,1,2,23.78,27.275,94,12.998,1,0,0,132.49374088617918
2011-05-24 07:00:00,2,0,1,3,26.24,29.545,78,12.998,1,0,0,205.12400549072987
2011-05-24 08:00:00,2,0,1,3,25.42,28.79,83,15.0013,1,0,0,181.8537445012996
2011-05-24 09:00:00,2,0,1,2,26.24,30.305,73,12.998,1,0,0,219.22141367202812
2011-05-24 10:00:00,2,0,1,1,28.7,32.575,61,22.0028,1,0,0,280.57375173154037
2011-05-24 11:00:00,2,0,1,1,30.34,33.335,51,15.0013,1,0,0,327.1142737104011
2011-05-24 12:00:00,2,0,1,1,31.16,34.09,45,26.0027,1,0,0,353.20401633609106
2011-05-24 13:00:00,2,0,1,1,31.98,34.85,46,16.9979,1,0,0,359.55738750796365
2011-05-24 14:00:00,2,0,1,1,31.98,34.85,46,19.0012,1,0,0,359.55738750796365
2011-05-24 15:00:00,2,0,1,3,30.34,34.09,55,27.9993,1,0,0,315.8363471653625
2011-05-24 16:00:00,2,0,1,1,27.06,31.06,69,12.998,1,0,0,239.67219302519885
2011-05-24 17:00:00,2,0,1,1,28.7,32.575,61,7.0015,1,0,0,280.57375173154037
2011-05-24 18:00:00,2,0,1,1,28.7,32.575,70,12.998,1,0,0,255.1984170052035
2011-05-24 19:00:00,2,0,1,1,27.06,31.06,74,12.998,1,0,0,225.57478484390066
2011-05-24 20:00:00,2,0,1,1,27.06,31.06,74,6.0032,1,0,0,225.57478484390066
2011-05-24 21:00:00,2,0,1,1,26.24,29.545,78,6.0032,1,0,0,205.12400549072987
2011-05-24 22:00:00,2,0,1,3,25.42,28.03,88,15.0013,1,0,0,167.75633632000137
2011-05-24 23:00:00,2,0,1,3,27.06,31.06,74,11.0014,1,0,0,225.57478484390066
2011-05-25 00:00:00,2,0,1,3,24.6,28.03,83,15.0013,1,0,0,172.6808916931674
2011-05-25 01:00:00,2,0,1,3,23.78,27.275,83,12.998,1,0,0,163.5080388850353
2011-05-25 02:00:00,2,0,1,2,22.96,26.515,94,0.0,1,0,0,123.32088807804698
2011-05-25 03:00:00,2,0,1,1,22.14,25.76,100,8.9981,1,0,0,97.23114545235698
2011-05-25 04:00:00,2,0,1,1,22.14,25.76,100,7.0015,1,0,0,97.23114545235698
2011-05-25 05:00:00,2,0,1,1,22.96,26.515,88,6.0032,1,0,0,140.23777789560486
2011-05-25 06:00:00,2,0,1,1,22.96,26.515,94,6.0032,1,0,0,123.32088807804698
2011-05-25 07:00:00,2,0,1,1,25.42,29.545,73,8.9981,1,0,0,210.04856086389606
2011-05-25 08:00:00,2,0,1,1,26.24,30.305,69,15.0013,1,0,0,230.49934021706667
2011-05-25 09:00:00,2,0,1,1,27.88,31.82,65,6.0032,1,0,0,260.1229723783696
2011-05-25 10:00:00,2,0,1,1,28.7,32.575,61,6.0032,1,0,0,280.57375173154037
2011-05-25 11:00:00,2,0,1,1,30.34,33.335,51,6.0032,1,0,0,327.1142737104011
2011-05-25 12:00:00,2,0,1,1,30.34,34.09,55,8.9981,1,0,0,315.8363471653625
2011-05-25 13:00:00,2,0,1,1,30.34,34.09,55,8.9981,1,0,0,315.8363471653625
2011-05-25 14:00:00,2,0,1,1,30.34,34.09,55,11.0014,1,0,0,315.8363471653625
2011-05-25 15:00:00,2,0,1,1,31.16,34.85,52,16.9979,1,0,0,333.4676448822736
2011-05-25 16:00:00,2,0,1,1,30.34,33.335,51,19.0012,1,0,0,327.1142737104011
2011-05-25 17:00:00,2,0,1,1,30.34,33.335,51,15.0013,1,0,0,327.1142737104011
2011-05-25 18:00:00,2,0,1,1,29.52,33.335,58,15.0013,1,0,0,298.2050494484514
2011-05-25 19:00:00,2,0,1,1,28.7,32.575,61,8.9981,1,0,0,280.57375173154037
2011-05-25 20:00:00,2,0,1,1,28.7,32.575,61,11.0014,1,0,0,280.57375173154037
2011-05-25 21:00:00,2,0,1,1,27.06,31.06,69,8.9981,1,0,0,239.67219302519885
2011-05-25 22:00:00,2,0,1,1,27.06,31.06,69,16.9979,1,0,0,239.67219302519885
2011-05-25 23:00:00,2,0,1,1,26.24,30.305,73,8.9981,1,0,0,219.22141367202812
2011-05-26 00:00:00,2,0,1,1,26.24,30.305,73,8.9981,1,0,0,219.22141367202812
2011-05-26 01:00:00,2,0,1,1,26.24,30.305,73,8.9981,1,0,0,219.22141367202812
2011-05-26 02:00:00,2,0,1,1,25.42,28.79,83,7.0015,1,0,0,181.8537445012996
2011-05-26 03:00:00,2,0,1,1,24.6,27.275,88,6.0032,1,0,0,158.5834835118692
2011-05-26 04:00:00,2,0,1,1,24.6,27.275,88,0.0,1,0,0,158.5834835118692
2011-05-26 05:00:00,2,0,1,2,24.6,27.275,88,6.0032,1,0,0,158.5834835118692
2011-05-26 06:00:00,2,0,1,2,24.6,25.0,100,6.0032,1,0,0,124.74970387675343
2011-05-26 07:00:00,2,0,1,2,25.42,27.275,94,16.9979,1,0,0,150.83944650244348
2011-05-26 08:00:00,2,0,1,2,27.06,30.305,83,11.0014,1,0,0,200.19945011756383
2011-05-26 09:00:00,2,0,1,1,29.52,34.09,70,11.0014,1,0,0,264.37126981333563
2011-05-26 10:00:00,2,0,1,1,28.7,33.335,74,19.0012,1,0,0,243.92049046016496
2011-05-26 11:00:00,2,0,1,1,30.34,34.85,66,15.0013,1,0,0,284.8220491665064
2011-05-26 12:00:00,2,0,1,1,31.98,37.12,59,22.0028,1,0,0,322.90412623658824
2011-05-26 13:00:00,2,0,1,1,33.62,38.635,52,19.0012,1,0,0,360.98620330666995
2011-05-26 14:00:00,2,0,1,1,33.62,38.635,52,19.0012,1,0,0,360.98620330666995
2011-05-26 15:00:00,2,0,1,2,33.62,37.88,46,19.0012,1,0,0,377.9030931242279
2011-05-26 16:00:00,2,0,1,2,32.8,37.12,49,23.9994,1,0,0,360.27179540731674
2011-05-26 17:00:00,2,0,1,1,32.8,36.365,46,19.0012,1,0,0,368.73024031609566
2011-05-26 18:00:00,2,0,1,1,32.8,36.365,46,22.0028,1,0,0,368.73024031609566
2011-05-26 19:00:00,2,0,1,1,31.98,34.85,46,22.0028,1,0,0,359.55738750796365
2011-05-26 20:00:00,2,0,1,1,29.52,33.335,58,11.0014,1,0,0,298.2050494484514
2011-05-26 21:00:00,2,0,1,1,29.52,34.09,62,6.0032,1,0,0,286.92712290341285
2011-05-26 22:00:00,2,0,1,1,28.7,32.575,65,8.9981,1,0,0,269.29582518650176
2011-05-26 23:00:00,2,0,1,1,28.7,32.575,65,12.998,1,0,0,269.29582518650176
2011-05-27 00:00:00,2,0,1,1,27.88,31.82,69,16.9979,1,0,0,248.84504583333097
2011-05-27 01:00:00,2,0,1,1,28.7,32.575,58,19.9995,1,0,0,289.0321966403193
2011-05-27 02:00:00,2,0,1,1,27.88,31.82,61,15.0013,1,0,0,271.40089892340814
2011-05-27 03:00:00,2,0,1,1,27.06,31.06,65,6.0032,1,0,0,250.95011957023746
2011-05-27 04:00:00,2,0,1,1,26.24,30.305,69,8.9981,1,0,0,230.49934021706667
2011-05-27 05:00:00,2,0,1,1,26.24,30.305,65,19.0012,1,0,0,241.77726676210528
2011-05-27 06:00:00,2,0,1,1,26.24,30.305,69,6.0032,1,0,0,230.49934021706667
2011-05-27 07:00:00,2,0,1,1,26.24,30.305,73,11.0014,1,0,0,219.22141367202812
2011-05-27 08:00:00,2,0,1,1,27.06,31.06,74,19.0012,1,0,0,225.57478484390066
2011-05-27 09:00:00,2,0,1,1,28.7,32.575,65,19.0012,1,0,0,269.29582518650176
2011-05-27 10:00:00,2,0,1,1,29.52,33.335,54,26.0027,1,0,0,309.48297599348996
2011-05-27 11:00:00,2,0,1,2,30.34,34.09,55,22.0028,1,0,0,315.8363471653625
2011-05-27 12:00:00,2,0,1,2,31.16,34.85,55,19.9995,1,0,0,325.0091999734946
2011-05-27 13:00:00,2,0,1,1,30.34,34.09,58,12.998,1,0,0,307.3779022565836
2011-05-27 14:00:00,2,0,1,1,31.16,34.85,55,16.9979,1,0,0,325.0091999734946
2011-05-27 15:00:00,2,0,1,1,31.98,35.605,49,19.0012,1,0,0,351.0989425991847
2011-05-27 16:00:00,2,0,1,2,31.16,34.85,55,26.0027,1,0,0,325.0091999734946
2011-05-27 17:00:00,2,0,1,1,30.34,34.09,58,26.0027,1,0,0,307.3779022565836
2011-05-27 18:00:00,2,0,1,2,29.52,34.09,62,19.9995,1,0,0,286.92712290341285
2011-05-27 19:00:00,2,0,1,3,24.6,28.79,78,16.9979,1,0,0,186.77829987446563
2011-05-27 20:00:00,2,0,1,2,25.42,29.545,73,15.0013,1,0,0,210.04856086389606
2011-05-27 21:00:00,2,0,1,1,24.6,28.03,83,7.0015,1,0,0,172.6808916931674
2011-05-27 22:00:00,2,0,1,1,24.6,28.79,78,8.9981,1,0,0,186.77829987446563
2011-05-27 23:00:00,2,0,1,1,23.78,27.275,88,8.9981,1,0,0,149.41063070373707
2011-05-28 00:00:00,2,0,0,1,23.78,27.275,88,8.9981,1,0,0,149.41063070373707
2011-05-28 01:00:00,2,0,0,1,23.78,27.275,88,12.998,1,0,0,149.41063070373707
2011-05-28 02:00:00,2,0,0,1,22.96,26.515,94,12.998,1,0,0,123.32088807804698
2011-05-28 03:00:00,2,0,0,1,22.96,26.515,88,15.0013,1,0,0,140.23777789560486
2011-05-28 04:00:00,2,0,0,1,22.96,26.515,88,16.9979,1,0,0,140.23777789560486
2011-05-28 05:00:00,2,0,0,1,22.96,26.515,88,15.0013,1,0,0,140.23777789560486
2011-05-28 06:00:00,2,0,0,1,23.78,27.275,83,16.9979,1,0,0,163.5080388850353
2011-05-28 07:00:00,2,0,0,1,24.6,28.03,83,16.9979,1,0,0,172.6808916931674
2011-05-28 08:00:00,2,0,0,1,25.42,29.545,78,12.998,1,0,0,195.9511526825978
2011-05-28 09:00:00,2,0,0,1,26.24,30.305,73,16.9979,1,0,0,219.22141367202812
2011-05-28 10:00:00,2,0,0,1,28.7,32.575,65,15.0013,1,0,0,269.29582518650176
2011-05-28 11:00:00,2,0,0,1,28.7,32.575,65,15.0013,1,0,0,269.29582518650176
2011-05-28 12:00:00,2,0,0,1,29.52,33.335,58,16.9979,1,0,0,298.2050494484514
2011-05-28 13:00:00,2,0,0,1,29.52,34.09,62,15.0013,1,0,0,286.92712290341285
2011-05-28 14:00:00,2,0,0,1,30.34,34.09,58,15.0013,1,0,0,307.3779022565836
2011-05-28 15:00:00,2,0,0,1,30.34,34.09,55,15.0013,1,0,0,315.8363471653625
2011-05-28 16:00:00,2,0,0,1,31.16,34.85,55,19.0012,1,0,0,325.0091999734946
2011-05-28 17:00:00,2,0,0,1,30.34,34.09,55,19.9995,1,0,0,315.8363471653625
2011-05-28 18:00:00,2,0,0,1,29.52,34.09,62,16.9979,1,0,0,286.92712290341285
2011-05-28 19:00:00,2,0,0,1,28.7,32.575,65,12.998,1,0,0,269.29582518650176
2011-05-28 20:00:00,2,0,0,1,28.7,32.575,65,15.0013,1,0,0,269.29582518650176
2011-05-28 21:00:00,2,0,0,1,27.06,31.06,74,19.9995,1,0,0,225.57478484390066
2011-05-28 22:00:00,2,0,0,1,27.06,30.305,78,15.0013,1,0,0,214.29685829886205
2011-05-28 23:00:00,2,0,0,1,26.24,28.79,83,12.998,1,0,0,191.02659730943165
2011-05-29 00:00:00,2,0,0,1,26.24,28.79,83,15.0013,1,0,0,191.02659730943165
2011-05-29 01:00:00,2,0,0,1,25.42,28.03,88,11.0014,1,0,0,167.75633632000137
2011-05-29 02:00:00,2,0,0,1,25.42,28.03,88,7.0015,1,0,0,167.75633632000137
2011-05-29 03:00:00,2,0,0,1,25.42,28.03,88,7.0015,1,0,0,167.75633632000137
2011-05-29 04:00:00,2,0,0,1,24.6,27.275,88,6.0032,1,0,0,158.5834835118692
2011-05-29 05:00:00,2,0,0,1,24.6,25.76,94,11.0014,1,0,0,141.6665936943113
2011-05-29 06:00:00,2,0,0,2,25.42,28.03,88,12.998,1,0,0,167.75633632000137
2011-05-29 07:00:00,2,0,0,2,25.42,28.03,88,16.9979,1,0,0,167.75633632000137
2011-05-29 08:00:00,2,0,0,2,25.42,28.03,88,15.0013,1,0,0,167.75633632000137
2011-05-29 09:00:00,2,0,0,2,25.42,27.275,94,16.9979,1,0,0,150.83944650244348
2011-05-29 10:00:00,2,0,0,2,27.06,30.305,83,15.0013,1,0,0,200.19945011756383
2011-05-29 11:00:00,2,0,0,2,27.06,30.305,83,19.0012,1,0,0,200.19945011756383
2011-05-29 12:00:00,2,0,0,2,28.7,33.335,74,15.0013,1,0,0,243.92049046016496
2011-05-29 13:00:00,2,0,0,1,29.52,34.09,70,19.0012,1,0,0,264.37126981333563
2011-05-29 14:00:00,2,0,0,1,30.34,34.85,70,19.0012,1,0,0,273.5441226214678
2011-05-29 15:00:00,2,0,0,1,30.34,34.85,70,19.9995,1,0,0,273.5441226214678
2011-05-29 16:00:00,2,0,0,1,30.34,34.85,70,19.0012,1,0,0,273.5441226214678
2011-05-29 17:00:00,2,0,0,1,30.34,34.85,70,19.0012,1,0,0,273.5441226214678
2011-05-29 18:00:00,2,0,0,1,29.52,34.85,74,19.0012,1,0,0,253.09334326829708
2011-05-29 19:00:00,2,0,0,1,29.52,34.85,74,16.9979,1,0,0,253.09334326829708
2011-05-29 20:00:00,2,0,0,1,28.7,33.335,79,12.998,1,0,0,229.8230822788667
2011-05-29 21:00:00,2,0,0,1,27.88,31.82,83,11.0014,1,0,0,209.37230292569595
2011-05-29 22:00:00,2,0,0,1,27.06,29.545,89,8.9981,1,0,0,183.28256030000594
2011-05-29 23:00:00,2,0,0,1,27.06,29.545,89,11.0014,1,0,0,183.28256030000594
2011-05-30 00:00:00,2,1,0,1,26.24,28.03,94,12.998,1,0,0,160.01229931057554
2011-05-30 01:00:00,2,1,0,1,26.24,28.03,94,8.9981,1,0,0,160.01229931057554
2011-05-30 02:00:00,2,1,0,1,26.24,28.03,94,12.998,1,0,0,160.01229931057554
2011-05-30 03:00:00,2,1,0,1,26.24,28.03,94,12.998,1,0,0,160.01229931057554
2011-05-30 04:00:00,2,1,0,1,25.42,27.275,94,11.0014,1,0,0,150.83944650244348
2011-05-30 05:00:00,2,1,0,2,25.42,27.275,94,7.0015,1,0,0,150.83944650244348
2011-05-30 06:00:00,2,1,0,2,26.24,28.03,94,6.0032,1,0,0,160.01229931057554
2011-05-30 07:00:00,2,1,0,2,26.24,28.03,94,0.0,1,0,0,160.01229931057554
2011-05-30 08:00:00,2,1,0,2,27.06,29.545,89,7.0015,1,0,0,183.28256030000594
2011-05-30 09:00:00,2,1,0,1,29.52,34.85,74,6.0032,1,0,0,253.09334326829708
2011-05-30 10:00:00,2,1,0,1,32.8,37.88,55,16.9979,1,0,0,343.35490558975886
2011-05-30 11:00:00,2,1,0,1,33.62,38.635,52,0.0,1,0,0,360.98620330666995
2011-05-30 12:00:00,2,1,0,1,35.26,40.15,47,7.0015,1,0,0,393.4293171042325
2011-05-30 13:00:00,2,1,0,1,35.26,39.395,44,6.0032,1,0,0,401.8877620130114
2011-05-30 14:00:00,2,1,0,1,36.08,40.15,39,0.0,1,0,0,425.15802300244184
2011-05-30 15:00:00,2,1,0,1,36.08,40.15,39,16.9979,1,0,0,425.15802300244184
2011-05-30 16:00:00,2,1,0,1,36.08,39.395,37,19.0012,1,0,0,430.7969862749611
2011-05-30 17:00:00,2,1,0,1,35.26,39.395,41,15.0013,1,0,0,410.34620692179044
2011-05-30 18:00:00,2,1,0,1,35.26,39.395,41,11.0014,1,0,0,410.34620692179044
2011-05-30 19:00:00,2,1,0,2,21.32,25.0,48,7.0015,1,0,0,234.67133772972642
2011-05-30 20:00:00,2,1,0,1,31.16,35.605,58,0.0,1,0,0,316.5507550647157
2011-05-30 21:00:00,2,1,0,1,30.34,34.85,70,8.9981,1,0,0,273.5441226214678
2011-05-30 22:00:00,2,1,0,1,29.52,34.85,74,11.0014,1,0,0,253.09334326829708
2011-05-30 23:00:00,2,1,0,1,28.7,33.335,84,7.0015,1,0,0,215.72567409756846
2011-05-31 00:00:00,2,0,1,1,28.7,33.335,79,6.0032,1,0,0,229.8230822788667
2011-05-31 01:00:00,2,0,1,1,27.88,31.82,89,6.0032,1,0,0,192.45541310813806
2011-05-31 02:00:00,2,0,1,2,27.06,29.545,94,8.9981,1,0,0,169.18515211870772
2011-05-31 03:00:00,2,0,1,2,26.24,28.03,94,0.0,1,0,0,160.01229931057554
2011-05-31 04:00:00,2,0,1,1,27.06,30.305,83,6.0032,1,0,0,200.19945011756383
2011-05-31 05:00:00,2,0,1,1,27.06,30.305,83,6.0032,1,0,0,200.19945011756383
2011-05-31 06:00:00,2,0,1,1,27.88,31.82,79,6.0032,1,0,0,220.65022947073453
2011-05-31 07:00:00,2,0,1,1,30.34,34.85,66,7.0015,1,0,0,284.8220491665064
2011-05-31 08:00:00,2,0,1,1,31.98,37.12,59,8.9981,1,0,0,322.90412623658824
2011-05-31 09:00:00,2,0,1,1,32.8,37.88,55,8.9981,1,0,0,343.35490558975886
2011-05-31 10:00:00,2,0,1,1,33.62,39.395,56,8.9981,1,0,0,349.7082767616314
2011-05-31 11:00:00,2,0,1,1,35.26,40.15,47,0.0,1,0,0,393.4293171042325
2011-05-31 12:00:00,2,0,1,1,35.26,40.15,47,8.9981,1,0,0,393.4293171042325
2011-05-31 13:00:00,2,0,1,1,36.9,41.665,39,11.0014,1,0,0,434.33087581057396
2011-05-31 14:00:00,2,0,1,1,36.9,40.91,37,0.0,1,0,0,439.96983908309323
2011-05-31 15:00:00,2,0,1,1,36.9,40.91,37,11.0014,1,0,0,439.96983908309323
2011-05-31 16:00:00,2,0,1,1,36.9,41.665,39,8.9981,1,0,0,434.33087581057396
2011-05-31 17:00:00,2,0,1,1,34.44,40.15,53,15.0013,1,0,0,367.33957447854243
2011-05-31 18:00:00,2,0,1,1,34.44,40.15,53,12.998,1,0,0,367.33957447854243
2011-05-31 19:00:00,2,0,1,1,31.98,37.12,62,7.0015,1,0,0,314.4456813278093
2011-05-31 20:00:00,2,0,1,1,31.98,37.12,62,7.0015,1,0,0,314.4456813278093
2011-05-31 21:00:00,2,0,1,1,31.16,36.365,66,7.0015,1,0,0,293.99490197463854
2011-05-31 22:00:00,2,0,1,1,30.34,34.85,70,11.0014,1,0,0,273.5441226214678
2011-05-31 23:00:00,2,0,1,1,29.52,34.85,79,6.0032,1,0,0,238.99593508699883
2011-06-20 00:00:00,2,0,1,1,27.06,30.305,83,11.0014,1,0,0,200.19945011756383
2011-06-20 01:00:00,2,0,1,1,26.24,28.79,89,6.0032,1,0,0,174.10970749187376
2011-06-20 02:00:00,2,0,1,1,26.24,28.79,89,6.0032,1,0,0,174.10970749187376
2011-06-20 03:00:00,2,0,1,3,26.24,28.79,89,0.0,1,0,0,174.10970749187376
2011-06-20 04:00:00,2,0,1,3,25.42,28.03,88,11.0014,1,0,0,167.75633632000137
2011-06-20 05:00:00,2,0,1,3,25.42,28.79,83,8.9981,1,0,0,181.8537445012996
2011-06-20 06:00:00,2,0,1,3,24.6,28.79,78,8.9981,1,0,0,186.77829987446563
2011-06-20 07:00:00,2,0,1,3,22.96,26.515,88,12.998,1,0,0,140.23777789560486
2011-06-20 08:00:00,2,0,1,3,22.96,26.515,83,12.998,1,0,0,154.33518607690308
2011-06-20 09:00:00,2,0,1,2,24.6,28.79,78,16.9979,1,0,0,186.77829987446563
2011-06-20 10:00:00,2,0,1,2,24.6,28.79,78,16.9979,1,0,0,186.77829987446563
2011-06-20 11:00:00,2,0,1,2,24.6,28.79,78,7.0015,1,0,0,186.77829987446563
2011-06-20 12:00:00,2,0,1,2,25.42,30.305,69,7.0015,1,0,0,221.3264874089346
2011-06-20 13:00:00,2,0,1,1,26.24,30.305,65,7.0015,1,0,0,241.77726676210528
2011-06-20 14:00:00,2,0,1,1,27.06,31.06,61,7.0015,1,0,0,262.228046115276
2011-06-20 15:00:00,2,0,1,1,27.06,31.06,61,8.9981,1,0,0,262.228046115276
2011-06-20 16:00:00,2,0,1,1,28.7,32.575,58,11.0014,1,0,0,289.0321966403193
2011-06-20 17:00:00,2,0,1,1,28.7,32.575,54,0.0,1,0,0,300.31012318535784
2011-06-20 18:00:00,2,0,1,1,28.7,32.575,61,16.9979,1,0,0,280.57375173154037
2011-06-20 19:00:00,2,0,1,1,27.06,31.06,65,15.0013,1,0,0,250.95011957023746
2011-06-20 20:00:00,2,0,1,1,27.06,31.06,69,15.0013,1,0,0,239.67219302519885
2011-06-20 21:00:00,2,0,1,1,26.24,30.305,73,11.0014,1,0,0,219.22141367202812
2011-06-20 22:00:00,2,0,1,2,26.24,30.305,73,15.0013,1,0,0,219.22141367202812
2011-06-20 23:00:00,2,0,1,1,25.42,29.545,78,16.9979,1,0,0,195.9511526825978
2011-06-21 00:00:00,3,0,1,1,25.42,29.545,78,11.0014,0,1,0,157.60483506914508
2011-06-21 01:00:00,3,0,1,3,25.42,29.545,78,11.0014,0,1,0,157.60483506914508
2011-06-21 02:00:00,3,0,1,3,25.42,28.79,83,11.0014,0,1,0,143.50742688784686
2011-06-21 03:00:00,3,0,1,3,25.42,28.79,83,11.0014,0,1,0,143.50742688784686
2011-06-21 04:00:00,3,0,1,2,24.6,27.275,88,7.0015,0,1,0,120.23716589841645
2011-06-21 05:00:00,3,0,1,2,24.6,27.275,88,8.9981,0,1,0,120.23716589841645
2011-06-21 06:00:00,3,0,1,2,24.6,27.275,88,8.9981,0,1,0,120.23716589841645
2011-06-21 07:00:00,3,0,1,2,24.6,25.76,94,0.0,0,1,0,103.32027608085858
2011-06-21 08:00:00,3,0,1,2,25.42,28.03,88,7.0015,0,1,0,129.41001870654864
2011-06-21 09:00:00,3,0,1,2,25.42,28.03,88,16.9979,0,1,0,129.41001870654864
2011-06-21 10:00:00,3,0,1,2,26.24,28.79,83,12.998,0,1,0,152.68027969597892
2011-06-21 11:00:00,3,0,1,1,27.06,30.305,83,11.0014,0,1,0,161.85313250411107
2011-06-21 12:00:00,3,0,1,1,28.7,33.335,74,11.0014,0,1,0,205.5741728467122
2011-06-21 13:00:00,3,0,1,1,30.34,34.85,66,11.0014,0,1,0,246.47573155305366
2011-06-21 14:00:00,3,0,1,1,31.16,35.605,62,15.0013,0,1,0,266.9265109062244
2011-06-21 15:00:00,3,0,1,1,31.98,37.12,59,16.9979,0,1,0,284.55780862313543
2011-06-21 16:00:00,3,0,1,1,32.8,38.635,59,15.0013,0,1,0,293.73066143126755
2011-06-21 17:00:00,3,0,1,1,31.98,37.88,66,15.0013,0,1,0,264.82143716931796
2011-06-21 18:00:00,3,0,1,2,31.16,36.365,70,16.9979,0,1,0,244.37065781614717
2011-06-21 19:00:00,3,0,1,2,30.34,35.605,74,15.0013,0,1,0,223.9198784629765
